experiment,population,head,target,horizon_min,event_class,split,n_samples,n_positive,n_days,decision_threshold,metric,value,ci95_low,ci95_high,instrument,coverage_group,kind,units
E4,HEL1OS input coverage 50-90%,,,0,,test,658,,19,,bias,0.054117,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,0,,test,658,,19,,correlation,0.978478,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,1,,test,657,,19,,MAE,0.063402,0.032,0.1197,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,1,,test,657,,19,,RMSE,0.11182,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,1,,test,657,,19,,bias,0.055055,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,1,,test,657,,19,,correlation,0.980028,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,5,,test,651,,19,,MAE,0.069406,0.0411,0.1222,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,5,,test,651,,19,,RMSE,0.116566,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,5,,test,651,,19,,bias,0.060249,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,5,,test,651,,19,,correlation,0.977764,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,15,,test,636,,19,,MAE,0.082505,0.058,0.1314,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,15,,test,636,,19,,RMSE,0.127969,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,15,,test,636,,19,,bias,0.069713,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,15,,test,636,,19,,correlation,0.971515,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,30,,test,620,,19,,MAE,0.106026,0.0749,0.1535,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,30,,test,620,,19,,RMSE,0.153637,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,30,,test,620,,19,,bias,0.081036,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,30,,test,620,,19,,correlation,0.956578,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,60,,test,608,,19,,MAE,0.133823,0.0842,0.1836,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,60,,test,608,,19,,RMSE,0.187336,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,60,,test,608,,19,,bias,0.087309,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 50-90%,,,60,,test,608,,19,,correlation,0.929823,,,HEL1OS,50-90%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,ROC_AUC,0.942751,0.9306,0.9524,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,TSS,0.762937,0.7288,0.7896,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,POD_recall,0.825306,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,precision,0.556412,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,F1,0.664694,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,false_alarm_ratio,0.443588,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,false_positive_rate,0.062369,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,HSS,0.626011,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,frequency_bias,1.483265,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,accuracy,0.927905,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,TP,1011.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,FP,806.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,FN,214.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,TN,12117.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,Brier_raw,0.062117,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,BSS_raw,0.214577,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,Brier_calibrated,0.03349,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,14148,1225,166,0.361,BSS_calibrated,0.576541,0.5103,0.6325,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,ROC_AUC,0.822336,0.7947,0.8449,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,TSS,0.480553,0.4371,0.518,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,POD_recall,0.560414,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,precision,0.553903,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,F1,0.55714,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,false_alarm_ratio,0.446097,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,false_positive_rate,0.07986,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,HSS,0.47824,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,frequency_bias,1.011754,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,accuracy,0.866059,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,TP,1192.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,FP,960.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,FN,935.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,TN,11061.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,Brier_raw,0.1292,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,BSS_raw,-0.011448,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,Brier_calibrated,0.083939,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,14148,2127,166,0.418,BSS_calibrated,0.34288,0.3014,0.3794,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,ROC_AUC,0.780043,0.7508,0.8118,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,TSS,0.390324,0.3429,0.4404,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,POD_recall,0.511294,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,precision,0.523843,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,F1,0.517492,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,false_alarm_ratio,0.476157,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,false_positive_rate,0.120969,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,HSS,0.393814,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,frequency_bias,0.976044,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,accuracy,0.803082,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,TP,1494.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,FP,1358.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,FN,1428.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,TN,9868.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,Brier_raw,0.165007,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,BSS_raw,-0.006901,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,Brier_calibrated,0.122127,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,14148,2922,166,0.456,BSS_calibrated,0.254762,0.2176,0.2879,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,ROC_AUC,0.744904,0.7038,0.785,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,TSS,0.32926,0.2693,0.3896,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,POD_recall,0.464993,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,precision,0.602687,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,F1,0.524961,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,false_alarm_ratio,0.397313,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,false_positive_rate,0.135733,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,HSS,0.351643,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,frequency_bias,0.771534,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,accuracy,0.74173,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,TP,2019.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,FP,1331.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,FN,2323.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,TN,8475.0,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,Brier_raw,0.204241,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,BSS_raw,0.039821,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,Brier_calibrated,0.172941,,,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,14148,4342,166,0.527,BSS_calibrated,0.18697,0.1458,0.2212,HEL1OS,90-<100%,,
E4,HEL1OS input coverage 90-<100%,,,0,,test,14148,,166,,MAE,0.082127,0.0659,0.1007,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,0,,test,14148,,166,,RMSE,0.152669,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,0,,test,14148,,166,,bias,0.040087,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,0,,test,14148,,166,,correlation,0.919015,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,1,,test,14141,,166,,MAE,0.081515,0.0656,0.0996,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,1,,test,14141,,166,,RMSE,0.150042,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,1,,test,14141,,166,,bias,0.042186,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,1,,test,14141,,166,,correlation,0.922842,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,5,,test,14136,,166,,MAE,0.092218,0.0765,0.1106,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,5,,test,14136,,166,,RMSE,0.163263,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,5,,test,14136,,166,,bias,0.037321,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,5,,test,14136,,166,,correlation,0.905718,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,15,,test,14131,,166,,MAE,0.114739,0.0994,0.1313,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,15,,test,14131,,166,,RMSE,0.19911,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,15,,test,14131,,166,,bias,0.022686,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,15,,test,14131,,166,,correlation,0.852345,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,30,,test,14127,,166,,MAE,0.133299,0.1168,0.1511,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,30,,test,14127,,166,,RMSE,0.226518,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,30,,test,14127,,166,,bias,0.012583,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,30,,test,14127,,166,,correlation,0.805555,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,60,,test,14124,,166,,MAE,0.155159,0.138,0.1743,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,60,,test,14124,,166,,RMSE,0.253296,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,60,,test,14124,,166,,bias,0.001364,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E4,HEL1OS input coverage 90-<100%,,,60,,test,14124,,166,,correlation,0.758,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
